Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,er,discrete,6,Standard PC,0.33333333333333337,1.0,0.2,72.0,1023,583,148,583,440,0.1422111988067627,0.13333368301391602,0.00887751579284668
30,5000,6,er,discrete,7,Standard PC,0.3018867924528302,1.0,0.17777777777777778,74.0,1035,595,160,595,440,0.2207622528076172,0.20839881896972656,0.012363433837890625
30,5000,6,er,discrete,8,Standard PC,0.3177570093457944,1.0,0.18888888888888888,73.0,1093,651,216,651,442,0.15850305557250977,0.14926671981811523,0.009236335754394531
30,5000,6,er,discrete,9,Standard PC,0.25490196078431376,1.0,0.14606741573033707,76.0,956,521,86,521,435,0.13222908973693848,0.12332558631896973,0.00890350341796875
30,5000,6,er,discrete,10,Standard PC,0.34545454545454546,0.95,0.2111111111111111,72.0,1102,662,227,662,440,0.16439414024353027,0.1546168327331543,0.009777307510375977
30,5000,6,er,discrete,11,Standard PC,0.3238095238095238,1.0,0.19318181818181818,71.0,997,556,121,556,441,0.12702655792236328,0.11845660209655762,0.008569955825805664
30,5000,6,er,discrete,12,Standard PC,0.39285714285714285,1.0,0.24444444444444444,68.0,1167,718,283,718,449,0.1843574047088623,0.17395973205566406,0.010397672653198242
30,5000,6,er,discrete,13,Standard PC,0.3148148148148148,0.9444444444444444,0.18888888888888888,74.0,1000,565,130,565,435,0.1244654655456543,0.11609745025634766,0.00836801528930664
30,5000,6,er,discrete,14,Standard PC,0.2524271844660194,1.0,0.14444444444444443,77.0,1023,585,150,585,438,0.25208377838134766,0.23641395568847656,0.015669822692871094
30,5000,6,er,discrete,15,Standard PC,0.33333333333333337,1.0,0.2,72.0,1052,614,179,614,438,0.1467454433441162,0.13787293434143066,0.008872509002685547
30,5000,6,er,discrete,16,Standard PC,0.33333333333333337,1.0,0.2,72.0,978,540,105,540,438,0.13174915313720703,0.12274360656738281,0.009005546569824219
30,5000,6,er,discrete,17,Standard PC,0.3177570093457944,1.0,0.18888888888888888,73.0,1032,591,156,591,441,0.13461017608642578,0.12590837478637695,0.008701801300048828
30,5000,6,er,discrete,18,Standard PC,0.3486238532110092,1.0,0.2111111111111111,71.0,1073,631,196,631,442,0.16624069213867188,0.15622568130493164,0.010015010833740234
